sweep,case,arm,flow_n,dt_scale,iteration,residual
stepsize,cp_coupled,nopred-ls,8,20,14,1.04989600e+58
stepsize,cp_coupled,nopred-ls,8,20,15,2.92597500e+68
stepsize,cp_coupled,nopred-ls,8,20,16,3.12145500e+68
stepsize,cp_coupled,nopred-ls,8,20,17,1.03081100e+69
stepsize,cp_coupled,nopred-ls,8,20,18,5.58171700e+70
stepsize,cp_coupled,nopred-ls,8,20,19,2.57029200e+70
stepsize,cp_coupled,nopred-ls,8,20,20,2.07411400e+70
stepsize,cp_coupled,nopred-ls,8,20,21,1.59089200e+76
stepsize,cp_coupled,nopred-ls,8,20,22,8.73218500e+75
stepsize,cp_coupled,nopred-ls,8,20,23,3.00045700e+75
stepsize,cp_coupled,nopred-ls,8,20,24,1.27785800e+77
stepsize,cp_coupled,nopred-ls,8,20,25,1.00100200e+79
stepsize,cp_coupled,nopred-ls,8,20,26,3.43953100e+78
stepsize,cp_coupled,nopred-ls,8,20,27,1.18185400e+78
stepsize,cp_coupled,nopred-ls,8,20,28,2.05189300e+78
stepsize,cp_coupled,nopred-ls,8,20,29,1.05759200e+88
stepsize,cp_coupled,nopred-ls,8,20,30,3.63398100e+87
stepsize,cp_coupled,nopred-ls,8,20,31,1.24866800e+87
stepsize,cp_coupled,nopred-ls,8,20,32,4.29053500e+86
stepsize,cp_coupled,nopred-ls,8,20,33,1.47426600e+86
stepsize,cp_coupled,nopred-ls,8,20,34,5.06571000e+85
stepsize,cp_coupled,nopred-ls,8,20,35,1.74062300e+85
stepsize,cp_coupled,nopred-ls,8,20,36,5.98093600e+84
stepsize,cp_coupled,nopred-ls,8,20,37,2.05510300e+84
stepsize,cp_coupled,nopred-ls,8,20,38,4.72095900e+89
stepsize,cp_coupled,nopred-ls,8,20,39,4.60449800e+100
stepsize,cp_coupled,nopred-ls,8,20,40,1.58214600e+100
stepsize,cp_coupled,nopred-ls,8,20,41,5.43639600e+99
stepsize,cp_coupled,nopred-ls,8,20,42,1.86799400e+99
stepsize,cp_coupled,nopred-ls,8,20,43,6.41859500e+98
stepsize,cp_coupled,nopred-ls,8,20,44,2.20548600e+98
stepsize,cp_coupled,nopred-ls,8,20,45,7.57824800e+97
stepsize,cp_coupled,nopred-ls,8,20,46,2.60395400e+97
stepsize,cp_coupled,nopred-ls,8,20,47,8.94741700e+96
stepsize,cp_coupled,nopred-ls,8,20,48,3.07441200e+96
stepsize,cp_coupled,nopred-ls,8,20,49,1.05639500e+96
arms,cp_decoupled,pred+ls,8,1,0,5.69479900e+01
arms,cp_decoupled,pred+ls,8,1,1,4.30540000e+01
arms,cp_decoupled,pred+ls,8,1,2,1.34287900e+01
arms,cp_decoupled,pred+ls,8,1,3,2.68593200e+00
arms,cp_decoupled,pred+ls,8,1,4,7.42115200e-01
arms,cp_decoupled,pred+ls,8,1,5,2.03759900e-01
arms,cp_decoupled,pred+ls,8,1,6,1.63272000e-01
arms,cp_decoupled,pred+ls,8,1,7,2.75257800e-02
arms,cp_decoupled,pred+ls,8,1,8,2.16530200e-02
arms,cp_decoupled,pred+ls,8,1,9,2.11043100e-02
arms,cp_decoupled,pred+ls,8,1,10,1.99799700e-02
arms,cp_decoupled,pred+ls,8,1,11,1.94090100e-02
arms,cp_decoupled,pred+ls,8,1,12,1.83815900e-02
arms,cp_decoupled,pred+ls,8,1,13,5.95661300e-03
arms,cp_decoupled,pred+ls,8,1,14,2.71638500e-05
arms,cp_decoupled,pred+ls,8,1,15,5.46202200e-10
arms,cp_decoupled,pred+ls,8,1,16,1.59872300e-14
arms,cp_decoupled,pred-ls,8,1,0,5.69479900e+01
arms,cp_decoupled,pred-ls,8,1,1,2.57330500e+05
arms,cp_decoupled,pred-ls,8,1,2,8.84211200e+04
arms,cp_decoupled,pred-ls,8,1,3,3.03825400e+04
arms,cp_decoupled,pred-ls,8,1,4,1.04401200e+04
arms,cp_decoupled,pred-ls,8,1,5,3.58785600e+03
arms,cp_decoupled,pred-ls,8,1,6,1.23345200e+03
arms,cp_decoupled,pred-ls,8,1,7,4.24484800e+02
arms,cp_decoupled,pred-ls,8,1,8,1.46390900e+02
arms,cp_decoupled,pred-ls,8,1,9,5.04305800e+01
arms,cp_decoupled,pred-ls,8,1,10,1.68600200e+01
arms,cp_decoupled,pred-ls,8,1,11,5.02628100e+00
arms,cp_decoupled,pred-ls,8,1,12,1.12200800e+00
arms,cp_decoupled,pred-ls,8,1,13,1.18118800e-01
arms,cp_decoupled,pred-ls,8,1,14,1.96925600e-03
arms,cp_decoupled,pred-ls,8,1,15,6.77838100e-07
arms,cp_decoupled,pred-ls,8,1,16,9.94760700e-14
arms,cp_decoupled,nopred+ls,8,1,0,1.23711600e-02
arms,cp_decoupled,nopred+ls,8,1,1,3.47693300e+02
arms,cp_decoupled,nopred+ls,8,1,2,1.25282500e+02
arms,cp_decoupled,nopred+ls,8,1,3,4.47947700e+01
arms,cp_decoupled,nopred+ls,8,1,4,1.41817000e+01
arms,cp_decoupled,nopred+ls,8,1,5,3.22185500e+00
arms,cp_decoupled,nopred+ls,8,1,6,3.71171700e-01
arms,cp_decoupled,nopred+ls,8,1,7,1.53159100e-01
arms,cp_decoupled,nopred+ls,8,1,8,2.68663800e-02
arms,cp_decoupled,nopred+ls,8,1,9,2.07459200e-02
arms,cp_decoupled,nopred+ls,8,1,10,1.94862000e-02
arms,cp_decoupled,nopred+ls,8,1,11,1.85186900e-02
arms,cp_decoupled,nopred+ls,8,1,12,1.69820500e-02
arms,cp_decoupled,nopred+ls,8,1,13,5.43324200e-03
arms,cp_decoupled,nopred+ls,8,1,14,2.26239900e-05
arms,cp_decoupled,nopred+ls,8,1,15,3.78882500e-10
arms,cp_decoupled,nopred+ls,8,1,16,7.99361300e-15
arms,cp_decoupled,nopred-ls,8,1,0,1.23711600e-02
arms,cp_decoupled,nopred-ls,8,1,1,5.83332600e+09
arms,cp_decoupled,nopred-ls,8,1,2,2.00438300e+09
arms,cp_decoupled,nopred-ls,8,1,3,6.88723800e+08
arms,cp_decoupled,nopred-ls,8,1,4,2.36651600e+08
arms,cp_decoupled,nopred-ls,8,1,5,8.13156100e+07
arms,cp_decoupled,nopred-ls,8,1,6,2.79407700e+07
arms,cp_decoupled,nopred-ls,8,1,7,9.60070100e+06
arms,cp_decoupled,nopred-ls,8,1,8,3.29888900e+06
arms,cp_decoupled,nopred-ls,8,1,9,1.13353100e+06
arms,cp_decoupled,nopred-ls,8,1,10,3.89494500e+05
arms,cp_decoupled,nopred-ls,8,1,11,1.33837200e+05
arms,cp_decoupled,nopred-ls,8,1,12,4.59912200e+04
arms,cp_decoupled,nopred-ls,8,1,13,1.58067000e+04
arms,cp_decoupled,nopred-ls,8,1,14,5.43518000e+03
arms,cp_decoupled,nopred-ls,8,1,15,1.87163200e+03
arms,cp_decoupled,nopred-ls,8,1,16,6.47655200e+02
arms,cp_decoupled,nopred-ls,8,1,17,2.28150100e+02
arms,cp_decoupled,nopred-ls,8,1,18,8.10790400e+01
arms,cp_decoupled,nopred-ls,8,1,19,2.78930000e+01
arms,cp_decoupled,nopred-ls,8,1,20,7.90868400e+00
arms,cp_decoupled,nopred-ls,8,1,21,1.44114200e+00
arms,cp_decoupled,nopred-ls,8,1,22,1.01714200e-01
arms,cp_decoupled,nopred-ls,8,1,23,7.86446100e-04
arms,cp_decoupled,nopred-ls,8,1,24,5.31674300e-08
arms,cp_decoupled,nopred-ls,8,1,25,1.42108600e-14
stiffness,cp_decoupled,pred-ls,2,1,0,5.59690700e+01
stiffness,cp_decoupled,pred-ls,2,1,1,1.55821100e+01
stiffness,cp_decoupled,pred-ls,2,1,2,2.95996300e+00
stiffness,cp_decoupled,pred-ls,2,1,3,3.20683600e-01
stiffness,cp_decoupled,pred-ls,2,1,4,2.47116600e-03
stiffness,cp_decoupled,pred-ls,2,1,5,3.26386400e-07
stiffness,cp_decoupled,pred-ls,4,1,0,4.71989900e+01
stiffness,cp_decoupled,pred-ls,4,1,1,6.57187000e+01
stiffness,cp_decoupled,pred-ls,4,1,2,2.05543100e+01
stiffness,cp_decoupled,pred-ls,4,1,3,6.09606400e+00
stiffness,cp_decoupled,pred-ls,4,1,4,1.48476200e+00
stiffness,cp_decoupled,pred-ls,4,1,5,2.04806600e-01
stiffness,cp_decoupled,pred-ls,4,1,6,6.27029100e-03
stiffness,cp_decoupled,pred-ls,4,1,7,6.66257300e-06
stiffness,cp_decoupled,pred-ls,4,1,8,7.96141400e-12
stiffness,cp_decoupled,pred-ls,8,1,0,5.69479900e+01
stiffness,cp_decoupled,pred-ls,8,1,1,2.57330500e+05
stiffness,cp_decoupled,pred-ls,8,1,2,8.84211200e+04
stiffness,cp_decoupled,pred-ls,8,1,3,3.03825400e+04
stiffness,cp_decoupled,pred-ls,8,1,4,1.04401200e+04
stiffness,cp_decoupled,pred-ls,8,1,5,3.58785600e+03
stiffness,cp_decoupled,pred-ls,8,1,6,1.23345200e+03
stiffness,cp_decoupled,pred-ls,8,1,7,4.24484800e+02
stiffness,cp_decoupled,pred-ls,8,1,8,1.46390900e+02
stiffness,cp_decoupled,pred-ls,8,1,9,5.04305800e+01
stiffness,cp_decoupled,pred-ls,8,1,10,1.68600200e+01
stiffness,cp_decoupled,pred-ls,8,1,11,5.02628100e+00
stiffness,cp_decoupled,pred-ls,8,1,12,1.12200800e+00
stiffness,cp_decoupled,pred-ls,8,1,13,1.18118800e-01
stiffness,cp_decoupled,pred-ls,8,1,14,1.96925600e-03
stiffness,cp_decoupled,pred-ls,8,1,15,6.77838100e-07
stiffness,cp_decoupled,pred-ls,8,1,16,9.94760700e-14
stiffness,cp_decoupled,pred-ls,12,1,0,8.57103600e+01
stiffness,cp_decoupled,pred-ls,12,1,1,8.01277800e+08
stiffness,cp_decoupled,pred-ls,12,1,2,2.82046300e+08
stiffness,cp_decoupled,pred-ls,12,1,3,9.92790600e+07
stiffness,cp_decoupled,pred-ls,12,1,4,3.49458000e+07
stiffness,cp_decoupled,pred-ls,12,1,5,1.23007700e+07
stiffness,cp_decoupled,pred-ls,12,1,6,4.32981700e+06
stiffness,cp_decoupled,pred-ls,12,1,7,1.52407700e+06
stiffness,cp_decoupled,pred-ls,12,1,8,5.36469100e+05
stiffness,cp_decoupled,pred-ls,12,1,9,1.88835500e+05
stiffness,cp_decoupled,pred-ls,12,1,10,6.64700800e+04
stiffness,cp_decoupled,pred-ls,12,1,11,2.33980500e+04
stiffness,cp_decoupled,pred-ls,12,1,12,8.23695000e+03
stiffness,cp_decoupled,pred-ls,12,1,13,2.90035100e+03
stiffness,cp_decoupled,pred-ls,12,1,14,1.02189700e+03
stiffness,cp_decoupled,pred-ls,12,1,15,3.60600300e+02
stiffness,cp_decoupled,pred-ls,12,1,16,1.27521500e+02
stiffness,cp_decoupled,pred-ls,12,1,17,4.48376500e+01
stiffness,cp_decoupled,pred-ls,12,1,18,1.49984700e+01
stiffness,cp_decoupled,pred-ls,12,1,19,4.27789300e+00
stiffness,cp_decoupled,pred-ls,12,1,20,8.39018600e-01
stiffness,cp_decoupled,pred-ls,12,1,21,6.71462600e-02
stiffness,cp_decoupled,pred-ls,12,1,22,6.63271400e-04
stiffness,cp_decoupled,pred-ls,12,1,23,7.62641600e-08
stiffness,cp_decoupled,pred-ls,12,1,24,1.24345100e-14
stiffness,cp_decoupled,pred-ls,20,1,0,2.46773900e+02
stiffness,cp_decoupled,pred-ls,20,1,1,6.92433100e+15
stiffness,cp_decoupled,pred-ls,20,1,2,2.48227500e+15
stiffness,cp_decoupled,pred-ls,20,1,3,8.89860700e+14
stiffness,cp_decoupled,pred-ls,20,1,4,3.19002500e+14
stiffness,cp_decoupled,pred-ls,20,1,5,1.14357900e+14
stiffness,cp_decoupled,pred-ls,20,1,6,4.09957000e+13
stiffness,cp_decoupled,pred-ls,20,1,7,1.46963800e+13
stiffness,cp_decoupled,pred-ls,20,1,8,5.26844600e+12
stiffness,cp_decoupled,pred-ls,20,1,9,1.88866400e+12
stiffness,cp_decoupled,pred-ls,20,1,10,6.77059400e+11
stiffness,cp_decoupled,pred-ls,20,1,11,2.42716300e+11
stiffness,cp_decoupled,pred-ls,20,1,12,8.70103600e+10
stiffness,cp_decoupled,pred-ls,20,1,13,3.11919900e+10
stiffness,cp_decoupled,pred-ls,20,1,14,1.11818900e+10
stiffness,cp_decoupled,pred-ls,20,1,15,4.00855000e+09
stiffness,cp_decoupled,pred-ls,20,1,16,1.43700900e+09
stiffness,cp_decoupled,pred-ls,20,1,17,5.15147400e+08
stiffness,cp_decoupled,pred-ls,20,1,18,1.84673100e+08
stiffness,cp_decoupled,pred-ls,20,1,19,6.62027000e+07
stiffness,cp_decoupled,pred-ls,20,1,20,2.37327400e+07
stiffness,cp_decoupled,pred-ls,20,1,21,8.50785400e+06
stiffness,cp_decoupled,pred-ls,20,1,22,3.04994700e+06
stiffness,cp_decoupled,pred-ls,20,1,23,1.09336500e+06
stiffness,cp_decoupled,pred-ls,20,1,24,3.91957400e+05
stiffness,cp_decoupled,pred-ls,20,1,25,1.40512800e+05
stiffness,cp_decoupled,pred-ls,20,1,26,5.03734500e+04
stiffness,cp_decoupled,pred-ls,20,1,27,1.80598000e+04
stiffness,cp_decoupled,pred-ls,20,1,28,6.47583600e+03
stiffness,cp_decoupled,pred-ls,20,1,29,2.32314900e+03
stiffness,cp_decoupled,pred-ls,20,1,30,8.34423000e+02
stiffness,cp_decoupled,pred-ls,20,1,31,3.00562800e+02
stiffness,cp_decoupled,pred-ls,20,1,32,1.08711600e+02
stiffness,cp_decoupled,pred-ls,20,1,33,3.91089400e+01
stiffness,cp_decoupled,pred-ls,20,1,34,1.34050700e+01
stiffness,cp_decoupled,pred-ls,20,1,35,4.07010500e+00
stiffness,cp_decoupled,pred-ls,20,1,36,9.63112600e-01
stiffness,cp_decoupled,pred-ls,20,1,37,1.16130400e-01
stiffness,cp_decoupled,pred-ls,20,1,38,2.43185900e-03
stiffness,cp_decoupled,pred-ls,20,1,39,1.13072300e-06
stiffness,cp_decoupled,pred-ls,20,1,40,2.51354700e-13
stiffness,cp_decoupled,nopred-ls,2,1,0,1.23711600e-02
stiffness,cp_decoupled,nopred-ls,2,1,1,5.65068600e+03
stiffness,cp_decoupled,nopred-ls,2,1,2,1.41742000e+03
stiffness,cp_decoupled,nopred-ls,2,1,3,3.61036000e+02
stiffness,cp_decoupled,nopred-ls,2,1,4,9.63263500e+01
stiffness,cp_decoupled,nopred-ls,2,1,5,2.66033600e+01
stiffness,cp_decoupled,nopred-ls,2,1,6,5.94225300e+00
stiffness,cp_decoupled,nopred-ls,2,1,7,8.74714400e-01
stiffness,cp_decoupled,nopred-ls,2,1,8,1.74138300e-02
stiffness,cp_decoupled,nopred-ls,2,1,9,1.32132900e-05
stiffness,cp_decoupled,nopred-ls,2,1,10,1.52766800e-11
stiffness,cp_decoupled,nopred-ls,4,1,0,1.23711600e-02
stiffness,cp_decoupled,nopred-ls,4,1,1,4.78698300e+05
stiffness,cp_decoupled,nopred-ls,4,1,2,1.51464600e+05
stiffness,cp_decoupled,nopred-ls,4,1,3,4.79269500e+04
stiffness,cp_decoupled,nopred-ls,4,1,4,1.51678100e+04
stiffness,cp_decoupled,nopred-ls,4,1,5,4.80321600e+03
stiffness,cp_decoupled,nopred-ls,4,1,6,1.52416700e+03
stiffness,cp_decoupled,nopred-ls,4,1,7,4.86697600e+02
stiffness,cp_decoupled,nopred-ls,4,1,8,1.57810600e+02
stiffness,cp_decoupled,nopred-ls,4,1,9,5.20016000e+01
stiffness,cp_decoupled,nopred-ls,4,1,10,1.62314700e+01
stiffness,cp_decoupled,nopred-ls,4,1,11,3.66036400e+00
stiffness,cp_decoupled,nopred-ls,4,1,12,3.73846000e-01
stiffness,cp_decoupled,nopred-ls,4,1,13,5.87393000e-03
stiffness,cp_decoupled,nopred-ls,4,1,14,1.63926100e-06
stiffness,cp_decoupled,nopred-ls,4,1,15,1.45661400e-13
stiffness,cp_decoupled,nopred-ls,8,1,0,1.23711600e-02
stiffness,cp_decoupled,nopred-ls,8,1,1,5.83332600e+09
stiffness,cp_decoupled,nopred-ls,8,1,2,2.00438300e+09
stiffness,cp_decoupled,nopred-ls,8,1,3,6.88723800e+08
stiffness,cp_decoupled,nopred-ls,8,1,4,2.36651600e+08
stiffness,cp_decoupled,nopred-ls,8,1,5,8.13156100e+07
stiffness,cp_decoupled,nopred-ls,8,1,6,2.79407700e+07
stiffness,cp_decoupled,nopred-ls,8,1,7,9.60070100e+06
stiffness,cp_decoupled,nopred-ls,8,1,8,3.29888900e+06
stiffness,cp_decoupled,nopred-ls,8,1,9,1.13353100e+06
stiffness,cp_decoupled,nopred-ls,8,1,10,3.89494500e+05
stiffness,cp_decoupled,nopred-ls,8,1,11,1.33837200e+05
stiffness,cp_decoupled,nopred-ls,8,1,12,4.59912200e+04
stiffness,cp_decoupled,nopred-ls,8,1,13,1.58067000e+04
stiffness,cp_decoupled,nopred-ls,8,1,14,5.43518000e+03
stiffness,cp_decoupled,nopred-ls,8,1,15,1.87163200e+03
stiffness,cp_decoupled,nopred-ls,8,1,16,6.47655200e+02
stiffness,cp_decoupled,nopred-ls,8,1,17,2.28150100e+02
stiffness,cp_decoupled,nopred-ls,8,1,18,8.10790400e+01
stiffness,cp_decoupled,nopred-ls,8,1,19,2.78930000e+01
stiffness,cp_decoupled,nopred-ls,8,1,20,7.90868400e+00
stiffness,cp_decoupled,nopred-ls,8,1,21,1.44114200e+00
stiffness,cp_decoupled,nopred-ls,8,1,22,1.01714200e-01
stiffness,cp_decoupled,nopred-ls,8,1,23,7.86446100e-04
stiffness,cp_decoupled,nopred-ls,8,1,24,5.31674300e-08
stiffness,cp_decoupled,nopred-ls,8,1,25,1.42108600e-14
stiffness,cp_decoupled,nopred-ls,12,1,0,1.23711600e-02
stiffness,cp_decoupled,nopred-ls,12,1,1,8.86126500e+13
stiffness,cp_decoupled,nopred-ls,12,1,2,3.11912700e+13
stiffness,cp_decoupled,nopred-ls,12,1,3,1.09791900e+13
stiffness,cp_decoupled,nopred-ls,12,1,4,3.86462700e+12
stiffness,cp_decoupled,nopred-ls,12,1,5,1.36033200e+12
stiffness,cp_decoupled,nopred-ls,12,1,6,4.78830800e+11
stiffness,cp_decoupled,nopred-ls,12,1,7,1.68546300e+11
stiffness,cp_decoupled,nopred-ls,12,1,8,5.93275800e+10
stiffness,cp_decoupled,nopred-ls,12,1,9,2.08830500e+10
stiffness,cp_decoupled,nopred-ls,12,1,10,7.35074200e+09
stiffness,cp_decoupled,nopred-ls,12,1,11,2.58742900e+09
stiffness,cp_decoupled,nopred-ls,12,1,12,9.10763700e+08
stiffness,cp_decoupled,nopred-ls,12,1,13,3.20584800e+08
stiffness,cp_decoupled,nopred-ls,12,1,14,1.12844500e+08
stiffness,cp_decoupled,nopred-ls,12,1,15,3.97207600e+07
stiffness,cp_decoupled,nopred-ls,12,1,16,1.39815400e+07
stiffness,cp_decoupled,nopred-ls,12,1,17,4.92144300e+06
stiffness,cp_decoupled,nopred-ls,12,1,18,1.73233000e+06
stiffness,cp_decoupled,nopred-ls,12,1,19,6.09775900e+05
stiffness,cp_decoupled,nopred-ls,12,1,20,2.14641900e+05
stiffness,cp_decoupled,nopred-ls,12,1,21,7.55566200e+04
stiffness,cp_decoupled,nopred-ls,12,1,22,2.65995100e+04
stiffness,cp_decoupled,nopred-ls,12,1,23,9.36814400e+03
stiffness,cp_decoupled,nopred-ls,12,1,24,3.30382500e+03
stiffness,cp_decoupled,nopred-ls,12,1,25,1.16831000e+03
stiffness,cp_decoupled,nopred-ls,12,1,26,4.16456900e+02
stiffness,cp_decoupled,nopred-ls,12,1,27,1.50409800e+02
stiffness,cp_decoupled,nopred-ls,12,1,28,5.43690900e+01
stiffness,cp_decoupled,nopred-ls,12,1,29,1.81581400e+01
stiffness,cp_decoupled,nopred-ls,12,1,30,4.80290700e+00
stiffness,cp_decoupled,nopred-ls,12,1,31,8.20402200e-01
stiffness,cp_decoupled,nopred-ls,12,1,32,4.94365500e-02
stiffness,cp_decoupled,nopred-ls,12,1,33,2.27615000e-04
stiffness,cp_decoupled,nopred-ls,12,1,34,4.95607200e-09
stiffness,cp_decoupled,nopred-ls,12,1,35,3.37508000e-14
stiffness,cp_decoupled,nopred-ls,20,1,0,1.23711600e-02
stiffness,cp_decoupled,nopred-ls,20,1,1,2.59087100e+22
stiffness,cp_decoupled,nopred-ls,20,1,2,9.28790900e+21
stiffness,cp_decoupled,nopred-ls,20,1,3,3.32958500e+21
stiffness,cp_decoupled,nopred-ls,20,1,4,1.19360900e+21
stiffness,cp_decoupled,nopred-ls,20,1,5,4.27892100e+20
stiffness,cp_decoupled,nopred-ls,20,1,6,1.53393300e+20
stiffness,cp_decoupled,nopred-ls,20,1,7,5.49893400e+19
stiffness,cp_decoupled,nopred-ls,20,1,8,1.97129000e+19
stiffness,cp_decoupled,nopred-ls,20,1,9,7.06679800e+18
stiffness,cp_decoupled,nopred-ls,20,1,10,2.53334800e+18
stiffness,cp_decoupled,nopred-ls,20,1,11,9.08169500e+17
stiffness,cp_decoupled,nopred-ls,20,1,12,3.25566000e+17
stiffness,cp_decoupled,nopred-ls,20,1,13,1.16710800e+17
stiffness,cp_decoupled,nopred-ls,20,1,14,4.18391900e+16
stiffness,cp_decoupled,nopred-ls,20,1,15,1.49987600e+16
stiffness,cp_decoupled,nopred-ls,20,1,16,5.37684400e+15
stiffness,cp_decoupled,nopred-ls,20,1,17,1.92752300e+15
stiffness,cp_decoupled,nopred-ls,20,1,18,6.90989800e+14
stiffness,cp_decoupled,nopred-ls,20,1,19,2.47710100e+14
stiffness,cp_decoupled,nopred-ls,20,1,20,8.88005900e+13
stiffness,cp_decoupled,nopred-ls,20,1,21,3.18337600e+13
stiffness,cp_decoupled,nopred-ls,20,1,22,1.14119600e+13
stiffness,cp_decoupled,nopred-ls,20,1,23,4.09102500e+12
stiffness,cp_decoupled,nopred-ls,20,1,24,1.46657500e+12
stiffness,cp_decoupled,nopred-ls,20,1,25,5.25746500e+11
stiffness,cp_decoupled,nopred-ls,20,1,26,1.88472700e+11
stiffness,cp_decoupled,nopred-ls,20,1,27,6.75648200e+10
stiffness,cp_decoupled,nopred-ls,20,1,28,2.42210400e+10
stiffness,cp_decoupled,nopred-ls,20,1,29,8.68290000e+09
stiffness,cp_decoupled,nopred-ls,20,1,30,3.11269800e+09
stiffness,cp_decoupled,nopred-ls,20,1,31,1.11585800e+09
stiffness,cp_decoupled,nopred-ls,20,1,32,4.00019500e+08
stiffness,cp_decoupled,nopred-ls,20,1,33,1.43401400e+08
stiffness,cp_decoupled,nopred-ls,20,1,34,5.14073700e+07
stiffness,cp_decoupled,nopred-ls,20,1,35,1.84288200e+07
stiffness,cp_decoupled,nopred-ls,20,1,36,6.60647700e+06
stiffness,cp_decoupled,nopred-ls,20,1,37,2.36841800e+06
stiffness,cp_decoupled,nopred-ls,20,1,38,8.49048900e+05
stiffness,cp_decoupled,nopred-ls,20,1,39,3.04376900e+05
stiffness,cp_decoupled,nopred-ls,20,1,40,1.09120100e+05
stiffness,cp_decoupled,nopred-ls,20,1,41,3.91233200e+04
stiffness,cp_decoupled,nopred-ls,20,1,42,1.40306700e+04
stiffness,cp_decoupled,nopred-ls,20,1,43,5.03542200e+03
stiffness,cp_decoupled,nopred-ls,20,1,44,1.81064700e+03
stiffness,cp_decoupled,nopred-ls,20,1,45,6.54267900e+02
stiffness,cp_decoupled,nopred-ls,20,1,46,2.38863600e+02
stiffness,cp_decoupled,nopred-ls,20,1,47,8.81871000e+01
stiffness,cp_decoupled,nopred-ls,20,1,48,3.17933300e+01
stiffness,cp_decoupled,nopred-ls,20,1,49,1.01574300e+01
stepsize,cp_decoupled,pred+ls,8,1,0,5.69479900e+01
stepsize,cp_decoupled,pred+ls,8,1,1,4.30540000e+01
stepsize,cp_decoupled,pred+ls,8,1,2,1.34287900e+01
stepsize,cp_decoupled,pred+ls,8,1,3,2.68593200e+00
stepsize,cp_decoupled,pred+ls,8,1,4,7.42115200e-01
stepsize,cp_decoupled,pred+ls,8,1,5,2.03759900e-01
stepsize,cp_decoupled,pred+ls,8,1,6,1.63272000e-01
stepsize,cp_decoupled,pred+ls,8,1,7,2.75257800e-02
stepsize,cp_decoupled,pred+ls,8,1,8,2.16530200e-02
stepsize,cp_decoupled,pred+ls,8,1,9,2.11043100e-02
stepsize,cp_decoupled,pred+ls,8,1,10,1.99799700e-02
stepsize,cp_decoupled,pred+ls,8,1,11,1.94090100e-02
stepsize,cp_decoupled,pred+ls,8,1,12,1.83815900e-02
stepsize,cp_decoupled,pred+ls,8,1,13,5.95661300e-03
stepsize,cp_decoupled,pred+ls,8,1,14,2.71638500e-05
stepsize,cp_decoupled,pred+ls,8,1,15,5.46202200e-10
stepsize,cp_decoupled,pred+ls,8,1,16,1.59872300e-14
stepsize,cp_decoupled,pred+ls,8,2,0,2.91573800e+04
stepsize,cp_decoupled,pred+ls,8,2,1,1.00274500e+04
stepsize,cp_decoupled,pred+ls,8,2,2,3.45472000e+03
stepsize,cp_decoupled,pred+ls,8,2,3,1.19792100e+03
stepsize,cp_decoupled,pred+ls,8,2,4,4.24572600e+02
stepsize,cp_decoupled,pred+ls,8,2,5,1.53760400e+02
stepsize,cp_decoupled,pred+ls,8,2,6,5.54277400e+01
stepsize,cp_decoupled,pred+ls,8,2,7,1.68899400e+01
stepsize,cp_decoupled,pred+ls,8,2,8,3.24586900e+00
stepsize,cp_decoupled,pred+ls,8,2,9,2.36396200e-01
stepsize,cp_decoupled,pred+ls,8,2,10,2.10469600e-03
stepsize,cp_decoupled,pred+ls,8,2,11,2.12006900e-07
stepsize,cp_decoupled,pred+ls,8,5,0,1.11226600e+08
stepsize,cp_decoupled,pred+ls,8,5,1,3.82184600e+07
stepsize,cp_decoupled,pred+ls,8,5,2,1.31322300e+07
stepsize,cp_decoupled,pred+ls,8,5,3,4.51237200e+06
stepsize,cp_decoupled,pred+ls,8,5,4,1.55051300e+06
stepsize,cp_decoupled,pred+ls,8,5,5,5.32792500e+05
stepsize,cp_decoupled,pred+ls,8,5,6,1.83094800e+05
stepsize,cp_decoupled,pred+ls,8,5,7,6.29358600e+04
stepsize,cp_decoupled,pred+ls,8,5,8,2.16487500e+04
stepsize,cp_decoupled,pred+ls,8,5,9,7.46380100e+03
stepsize,cp_decoupled,pred+ls,8,5,10,2.59654100e+03
stepsize,cp_decoupled,pred+ls,8,5,11,9.24601900e+02
stepsize,cp_decoupled,pred+ls,8,5,12,3.42141300e+02
stepsize,cp_decoupled,pred+ls,8,5,13,1.29199800e+02
stepsize,cp_decoupled,pred+ls,8,5,14,4.27604700e+01
stepsize,cp_decoupled,pred+ls,8,5,15,9.15938000e+00
stepsize,cp_decoupled,pred+ls,8,5,16,7.45394300e-01
stepsize,cp_decoupled,pred+ls,8,10,0,5.69480000e+10
stepsize,cp_decoupled,pred+ls,8,10,1,1.95678400e+10
stepsize,cp_decoupled,pred+ls,8,10,2,6.72368400e+09
stepsize,cp_decoupled,pred+ls,8,10,3,2.31031800e+09
stepsize,cp_decoupled,pred+ls,8,10,4,7.93845900e+08
stepsize,cp_decoupled,pred+ls,8,10,5,2.72772600e+08
stepsize,cp_decoupled,pred+ls,8,10,6,9.37271300e+07
stepsize,cp_decoupled,pred+ls,8,10,7,3.22055200e+07
stepsize,cp_decoupled,pred+ls,8,10,8,1.10661500e+07
stepsize,cp_decoupled,pred+ls,8,10,9,3.80247400e+06
stepsize,cp_decoupled,pred+ls,8,10,10,1.30661000e+06
stepsize,cp_decoupled,pred+ls,8,10,11,4.49008900e+05
stepsize,cp_decoupled,pred+ls,8,10,12,1.54330000e+05
stepsize,cp_decoupled,pred+ls,8,10,13,5.30766400e+04
